央 视 频,#genre#
哈尔滨综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
哈尔滨娱乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225759/index.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225760/index.m3u8
哈尔滨资讯,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225761/index.m3u8
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225762/index.m3u8
山东影视高清,http://120.221.44.101:8089/PLTV/88888888/224/3221225802/index.m3u8
山东公共高清,http://120.221.5.102:8089/PLTV/88888888/224/3221226077/index.m3u8
山东综艺高清,http://120.221.44.101:8089/PLTV/88888888/224/3221225855/index.m3u8
山东体育高清,http://120.221.44.101:8089/PLTV/88888888/224/3221226075/index.m3u8
海看热播高清,http://120.221.44.101:8089/PLTV/88888888/224/3221225878/index.m3u8
山东齐鲁,http://120.221.5.166:8089/ucdn.sd.chinamobile.com/2/00/SNM/CHANNEL00000313/index.m3u8?fmt=ts2hls
山东公共,http://120.221.5.178:8089/ucdn.sd.chinamobile.com/2/00/SNM/CHANNEL00000314/index.m3u8?fmt=ts2hls
山东综艺,http://120.221.5.178:8089/ucdn.sd.chinamobile.com/2/00/SNM/CHANNEL00000338/index.m3u8?fmt=ts2hls
海看剧场,http://120.221.5.166:8089/ucdn.sd.chinamobile.com/2/00/SNM/CHANNEL00000403/index.m3u8?fmt=ts2hls
海看热播,http://120.221.5.166:8089/ucdn.sd.chinamobile.com/2/00/SNM/CHANNEL00000405/index.m3u8?fmt=ts2hls
海看大片,http://120.221.5.166:8089/ucdn.sd.chinamobile.com/2/00/SNM/CHANNEL00000407/index.m3u8?fmt=ts2hls
广东珠江,http://39.135.40.71:18890/000000001000/1000000004000011655/1.m3u8?
五星体育超清,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225964/3.m3u8#http://111.48.37.20:6060/bestv/00000008000000000001000000000933/index.m3u8
劲爆体育超清,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225889/3.m3u8
max极速汽车,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225962/3.m3u8
魅力音乐超清,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225916/3.m3u8
生活时尚超清,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225918/3.m3u8#http://111.48.37.20:6060/bestv/00000008000000000001000000000904/index.m3u8
动漫秀场超清,http://112.50.243.4/PLTV/88888888/224/3221226141/1.m3u8#http://huaweicdn.hb.chinamobile.com/PLTV/2510088/224/3221225977/3.m3u8#http://111.48.37.20:6060/bestv/00000008000000000001000000000911/index.m3u8
欢笑剧场超清,http://112.50.243.4/PLTV/88888888/224/3221226729/1.m3u8#http://111.48.37.20:6060/bestv/00000008000000000001000000000909/index.m3u8
都市剧场高清,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229280/01.m3u8?fmt=ts2hls#http://112.17.40.140/PLTV/88888888/224/3221226825/index.m3u8#http://117.148.187.56/PLTV/88888888/224/3221226825/index.m3u8?icpid=88888888&from=5&ocs=2_117.148.187.40_80&hms_devid=373,1641&online=1574401712&vqe=3
劲爆体育超清,http://112.50.243.8/PLTV/88888888/224/3221226139/1.m3u8
快乐垂钓超清,http://[2409:8087:3400:20:1000::137]/ott.fj.chinamobile.com/PLTV/88888888/224/3221225945/1.m3u8
求索科学超清,http://117.148.187.13/PLTV/88888888/224/3221226608/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226608/index.m3u8#http://112.17.40.200/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228975/01.m3u8?fmt=ts2hls#http://39.134.65.162/PLTV/88888888/224/3221225728/index.m3u8
求索记录超清,http://117.148.187.13/PLTV/88888888/224/3221226610/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226610/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228972/01.m3u8?fmt=ts2hls#http://39.134.65.162/PLTV/88888888/224/3221225713/index.m3u8
求索动物超清,http://117.148.187.13/PLTV/88888888/224/3221226695/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226695/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228980/01.m3u8?fmt=ts2hls#http://39.134.65.162/PLTV/88888888/224/3221225730/index.m3u8
求索生活超清,http://117.148.187.13/PLTV/88888888/224/3221226606/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226606/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228983/01.m3u8?fmt=ts2hls#http://39.134.65.162/PLTV/88888888/224/3221225715/index.m3u8
时尚旅游HD,http://117.148.187.13/PLTV/88888888/224/3221226360/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226127/1.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226158/1.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226133/1.m3u8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221225864/1.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8#http://otttv.bj.chinamobile.com/PLTV/8888888/224/3221225920/1.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229002/index.m3u8
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229155/index.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226753/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229011/index.m3u8
NewTV家庭剧场,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221225918/1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225538/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226642/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229007/index.m3u8
NewTV明星大片,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221225929/1.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225550/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229005/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225533/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226501/index.m3u8#http://111.20.41.248/PLTV/88888888/224/3221226082/index.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
NewTV动作电影,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221225915/1.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225555/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226753/index.m3u8#http://183.251.61.207/PLTV/88888888/224/3221225879/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229034/index.m3u8
NewTV海外剧场,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226325/1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226507/index.m3u8##http://183.251.61.207/PLTV/88888888/224/3221225881/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229062/index.m3u8
NewTV精品大剧,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225536/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226392/index.m3u8#http://111.20.41.248/PLTV/88888888/224/3221226068/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229017/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225535/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226396/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229008/index.m3u8
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225560/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226682/index.m3u8#http://111.20.41.248/PLTV/88888888/224/3221226084/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229004/index.m3u8
NewTV精品记录,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226332/1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225545/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226763/index.m3u8
NewTV惊悚悬疑,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221225921/1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226656/index.m3u8
Newtv精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8#http://111.20.41.248/PLTV/88888888/224/3221225860/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225552/index.m3u8
NewTV搏击,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影超清,http://[2409:8087:3400:20:1000::137]/ott.fj.chinamobile.com/PLTV/88888888/224/3221225891/1.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229010/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓动画超清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225744/index.m3u8
DOXTV,http://39.135.15.70:6610/PLTV/88888888/224/3221226048/1/index.m3u8?fmt=ts2hls
G+TV,http://39.135.15.70:6610/PLTV/88888888/224/3221226007/1/index.m3u8?fmt=ts2hls
G+TV1,http://39.135.15.70:6610/PLTV/88888888/224/3221226010/1/index.m3u8?fmt=ts2hls
G+TV2,http://39.135.15.70:6610/PLTV/88888888/224/3221226033/1/index.m3u8?fmt=ts2hls
G+TV3,http://39.135.15.70:6610/PLTV/88888888/224/3221226013/1/index.m3u8?fmt=ts2hls
G+TV4,http://39.135.15.70:6610/PLTV/88888888/224/3221226014/1/index.m3u8?fmt=ts2hls
G+TV5,http://39.135.15.70:6610/PLTV/88888888/224/3221226016/1/index.m3u8?fmt=ts2hls
G+TV6,http://39.135.15.70:6610/PLTV/88888888/224/3221226017/1/index.m3u8?fmt=ts2hls
G+TV4K,http://39.135.15.70:6610/PLTV/88888888/224/3221226019/1/index.m3u8?fmt=ts2hls
G+TV7,http://39.135.15.70:6610/PLTV/88888888/224/3221226020/1/index.m3u8?fmt=ts2hls
G+TV8,http://39.135.15.70:6610/PLTV/88888888/224/3221226036/1/index.m3u8?fmt=ts2hls
G+TV9,http://39.135.15.70:6610/PLTV/88888888/224/3221226039/1/index.m3u8?fmt=ts2hls
G+TV10,http://39.135.15.70:6610/PLTV/88888888/224/3221226042/1/index.m3u8?fmt=ts2hls
G+TV11,http://39.135.15.70:6610/PLTV/88888888/224/3221226045/1/index.m3u8?fmt=ts2hls
未知动画超清,http://39.135.15.210:6610/PLTV/88888888/224/3221225785/2/index.m3u8
未知频道超清,http://39.135.15.210:6610/PLTV/88888888/224/3221226004/2/index.m3u8
无台标1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
无台标2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
无台标3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225758/index.m3u8
BestV HD3,http://39.135.15.70:6610/PLTV/88888888/224/3221225786/1/index.m3u8?fmt=ts2hls
BestV HD4,http://39.135.15.70:6610/PLTV/88888888/224/3221225787/1/index.m3u8?fmt=ts2hls
BestV HD5,http://39.135.15.70:6610/PLTV/88888888/224/3221225999/1/index.m3u8?fmt=ts2hls
无台标电视剧,http://112.50.243.8/PLTV/88888888/224/3221226692/1.m3u8
无台标电影,http://112.50.243.8/PLTV/88888888/224/3221226708/1.m3u8
无台标电影,http://112.50.243.8/PLTV/88888888/224/3221226712/1.m3u8
影视剧1超清,http://39.135.15.210:6610/PLTV/88888888/224/3221225782/2/index.m3u8
影视剧2超清,http://39.135.15.210:6610/PLTV/88888888/224/3221225783/2/index.m3u8
影视剧3超清,http://39.135.15.210:6610/PLTV/88888888/224/3221225784/2/index.m3u8
影视剧4超清,http://39.135.33.167/PLTV/88888888/224/3221225878/index.m3u8
影视剧5超清,http://39.135.33.167/PLTV/88888888/224/3221225884/index.m3u8
影视剧6超清,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226708/1.m3u8
影视剧7超清,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225893/1.m3u8?icpid=88888888&from=99&ocs=2_2409:8087:3400:20:1000::146_80&popid=99&hms_devid=523&prioritypopid=99&vqe=3
欧美影院HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228384/42613784.smil/index.m3u8?fmt=ts2hls
亚洲影院HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228365/42613673.smil/index.m3u8?fmt=ts2hls
探索纪实HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228366/42330389.smil/index.m3u8?fmt=ts2hls
精品剧场HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228360/42330404.smil/index.m3u8?fmt=ts2hls
风尚音乐HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228344/42330393.smil/index.m3u8?fmt=ts2hls
高清影院,http://39.135.16.142:6060/PLTV/88888888/224/3221225787/1/index.m3u8?fmt=ts2hls
欧美影院,http://39.135.16.142:6060/PLTV/88888888/224/3221225786/1/index.m3u8?fmt=ts2hls
Y+影院,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229999/index.m3u8?fmt=ts2hls
爱奇谈,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/index.m3u8
爱玩具,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/index.m3u8
爱电竞,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/index.m3u8
爱体育,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
爱赛车,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
爱世界,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/index.m3u8
爱怀旧,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
爱旅行,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
爱江湖,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8
爱浪漫,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/index.m3u8?fmt=ts2hls
爱院线,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/index.m3u8?fmt=ts2hls
爱喜剧,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/index.m3u8?fmt=ts2hls
爱科幻,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/index.m3u8?fmt=ts2hls
爱娱乐,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
爱幼教,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8
爱军武,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8
爱解密,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
爱谍战,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
爱猎奇,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
爱悬疑,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
爱历史,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
爱经典,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8
爱体育,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/index.m3u8
爱都市,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8
爱科学,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
爱时尚,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8
爱探索,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
爱美食,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
爱家庭,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
爱青春,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
爱动漫,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
Best 电影,http://39.135.15.70:6610/PLTV/88888888/224/3221225775/1/index.m3u8?fmt=ts2hls#http://39.135.17.183:6610/PLTV/88888888/224/3221225787/1/1000.m3u8
Best 4K,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229311/01.m3u8?fmt=ts2hls#http://39.134.176.144/PLTV/88888888/224/3221226718/index.m3u8#http://117.148.187.13/PLTV/88888888/224/3221226718/index.m3u8#http://39.134.52.153/PLTV/88888888/224/3221226158/1.m3u8#http://117.148.187.37/PLTV/88888888/224/3221226718/index.m3u8
影视 HD,http://117.148.187.13/PLTV/88888888/224/3221226176/index.m3u8
高清HD大众影视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226474/index.m3u8
高清HD家庭剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226740/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226457/index.m3u8
高清HD家庭影院,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226723/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226482/index.m3u8
高清HD卡通剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226717/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226484/index.m3u8
高清影视1,http://39.134.52.153/PLTV/88888888/224/3221226160/1.m3u8
高清影视2,http://39.134.52.153/PLTV/88888888/224/3221226431/1.m3u8
电视剧1HD,http://112.17.40.140/PLTV/88888888/224/3221226176/index.m3u8
电视剧2HD,http://112.17.40.140/PLTV/88888888/224/3221226181/index.m3u8,
电视剧3HD,http://112.17.40.140/PLTV/88888888/224/3221226481/index.m3u8
电视剧4HD,http://117.148.187.13/PLTV/88888888/224/3221226181/index.m3u8
电视剧5HD,http://117.148.187.13/PLTV/88888888/224/3221226245/index.m3u8
动画片6HD,http://117.148.187.13/PLTV/88888888/224/3221226178/index.m3u8
少儿动漫HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228387/42613922.smil/index.m3u8?fmt=ts2hls
娱乐5,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228575/01.m3u8?fmt=ts2hls
娱乐1,http://112.17.40.140/PLTV/88888888/224/3221226479/index.m3u8
娱乐2,http://112.17.40.140/PLTV/88888888/224/3221226756/index.m3u8
娱乐3,http://112.17.40.140/PLTV/88888888/224/3221226179/index.m3u8
娱乐4,http://112.17.40.140/PLTV/88888888/224/3221226120/index.m3u8
未知1,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226631/1.m3u8
未知2,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226692/1.m3u8
未知3,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226708/1.m3u8
未知4,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226712/1.m3u8
未知5,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226736/1.m3u8
未知6,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226754/1.m3u8
真4K咪咕视频HD,http://39.134.52.180/PLTV/88888888/224/3221226162/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226158/index.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226712/index.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226716/index.m3u8
咪咕音乐,http://39.135.33.167/PLTV/88888888/224/3221226714/index.m3u8
超级体育HD,http://39.134.52.180/PLTV/88888888/224/3221225883/index.m3u8
体育HD,http://39.134.52.180/PLTV/88888888/224/3221226170/index.m3u8
精彩综艺FHD,http://111.20.41.248/PLTV/88888888/224/3221225807/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001273/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
精彩体育FHD,http://111.20.41.248/PLTV/88888888/224/3221225809/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001274/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
精彩电影FHD,http://111.20.41.248/PLTV/88888888/224/3221225811/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001275/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
精彩电视剧FHD,http://111.20.41.248/PLTV/88888888/224/3221225813/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001276/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
